Timestamp_ms,K_Type_Temp_C,PT100_Temp_C,Error_C
463500,26.04,25.0,1.04
464000,25.95,25.0,0.95
464500,25.8,25.0,0.8
465000,25.88,25.0,0.88
465500,25.74,25.0,0.74
466000,25.78,25.0,0.78
466500,25.79,25.0,0.79
467000,25.78,25.0,0.78
467500,25.81,25.0,0.81
468000,25.87,25.0,0.87
468500,25.94,25.0,0.94
469000,26.2,25.0,1.2
469500,25.97,25.0,0.97
470000,25.85,25.0,0.85
470500,26.1,25.0,1.1
471000,26.04,25.0,1.04
471500,25.9,25.0,0.9
472000,25.93,25.0,0.93
472500,25.79,25.0,0.79
473000,25.68,25.0,0.68
473500,25.53,25.0,0.53
474000,25.45,25.0,0.45
474500,25.54,25.0,0.54
475000,25.23,25.0,0.23
475500,25.13,25.0,0.13
476000,25.12,25.0,0.12
476500,25.32,25.0,0.32
477000,25.42,25.0,0.42
477500,25.45,25.0,0.45
478000,25.76,25.0,0.76
478500,25.68,25.0,0.68
479000,25.55,25.0,0.55
479500,25.78,25.0,0.78
480000,25.87,25.0,0.87
480500,25.83,25.0,0.83
481000,26.0,25.0,1.0
481500,25.9,25.0,0.9
482000,25.86,25.0,0.86
482500,25.78,25.0,0.78
483000,25.55,25.0,0.55
483500,25.58,25.0,0.58
484000,25.51,25.0,0.51
484500,25.65,25.0,0.65
485000,25.47,25.0,0.47
485500,25.56,25.0,0.56
486000,25.74,25.0,0.74
486500,25.52,25.0,0.52
487000,25.52,25.0,0.52
487500,25.77,25.0,0.77
488000,26.0,25.0,1.0
488500,25.81,25.0,0.81
489000,25.98,25.0,0.98
489500,25.83,25.0,0.83
490000,25.49,25.0,0.49
490500,25.52,25.0,0.52
491000,25.41,25.0,0.41
491500,25.42,25.0,0.42
492000,25.33,25.0,0.33
492500,25.22,25.0,0.22
493000,25.27,25.0,0.27
493500,25.29,25.0,0.29
494000,25.22,25.0,0.22
494500,25.17,25.0,0.17
495000,25.01,25.0,0.01
495500,25.14,25.0,0.14
496000,25.13,25.0,0.13
496500,24.88,25.0,-0.12
497000,24.8,25.0,-0.2
497500,24.6,25.0,-0.4
498000,24.47,25.0,-0.53
498500,24.53,25.0,-0.47
499000,24.72,25.0,-0.28
499500,24.73,25.0,-0.27
500000,24.8,25.0,-0.2
500500,24.87,25.0,-0.13
501000,24.96,25.0,-0.04
501500,24.97,25.0,-0.03
502000,25.11,25.0,0.11
502500,25.12,25.0,0.12
503000,25.15,25.0,0.15
503500,25.1,25.0,0.1
504000,25.14,25.0,0.14
504500,25.37,25.0,0.37
505000,25.51,25.0,0.51
505500,25.58,25.0,0.58
506000,25.55,25.0,0.55
506500,25.68,25.0,0.68
507000,25.74,25.0,0.74
507500,25.74,25.0,0.74
508000,25.83,25.0,0.83
508500,25.8,25.0,0.8
509000,26.09,25.0,1.09
509500,25.91,25.0,0.91
510000,25.83,25.0,0.83
510500,25.4,25.0,0.4
511000,25.34,25.0,0.34
511500,25.44,25.0,0.44
512000,25.54,25.0,0.54
512500,25.63,25.0,0.63
513000,25.67,25.0,0.67
513500,25.74,25.0,0.74
514000,25.9,25.0,0.9
514500,26.01,25.0,1.01
515000,26.07,25.0,1.07
515500,25.82,25.0,0.82
516000,25.72,25.0,0.72
516500,25.59,25.0,0.59
517000,25.65,25.0,0.65
517500,25.42,25.0,0.42
518000,25.47,25.0,0.47
518500,25.46,25.0,0.46
519000,25.51,25.0,0.51
519500,25.13,25.0,0.13
520000,25.3,25.0,0.3
520500,25.47,25.0,0.47
521000,25.79,25.0,0.79
521500,25.93,25.0,0.93
522000,25.78,25.0,0.78
522500,25.74,25.0,0.74
523000,25.82,25.0,0.82
523500,25.63,25.0,0.63
524000,25.38,25.0,0.38
524500,25.56,25.0,0.56
525000,25.81,25.0,0.81
525500,25.94,25.0,0.94
526000,26.08,25.0,1.08
526500,25.71,25.0,0.71
527000,25.79,25.0,0.79
527500,25.73,25.0,0.73
528000,25.54,25.0,0.54
528500,25.7,25.0,0.7
529000,25.49,25.0,0.49
529500,25.53,25.0,0.53
530000,25.49,25.0,0.49
530500,25.36,25.0,0.36
531000,25.64,25.0,0.64
531500,25.53,25.0,0.53
532000,25.5,25.0,0.5
532500,25.48,25.0,0.48
533000,25.51,25.0,0.51
533500,25.79,25.0,0.79
534000,25.8,25.0,0.8
534500,25.77,25.0,0.77
535000,25.74,25.0,0.74
535500,25.43,25.0,0.43
536000,25.31,25.0,0.31
536500,25.43,25.0,0.43
537000,25.35,25.0,0.35
537500,25.38,25.0,0.38
538000,25.41,25.0,0.41
538500,25.4,25.0,0.4
539000,25.27,25.0,0.27
539500,24.98,25.0,-0.02
540000,25.05,25.0,0.05
540500,24.99,25.0,-0.01
541000,24.96,25.0,-0.04
541500,24.93,25.0,-0.07
542000,25.12,25.0,0.12
542500,25.19,25.0,0.19
543000,25.17,25.0,0.17
543500,25.21,25.0,0.21
544000,25.21,25.0,0.21
544500,25.04,25.0,0.04
545000,25.23,25.0,0.23
545500,25.14,25.0,0.14
546000,25.23,25.0,0.23
546500,25.27,25.0,0.27
547000,25.4,25.0,0.4
547500,25.38,25.0,0.38
548000,25.57,25.0,0.57
548500,25.35,25.0,0.35
549000,25.33,25.0,0.33
549500,25.34,25.0,0.34
550000,25.32,25.0,0.32
550500,25.31,25.0,0.31
551000,25.49,25.0,0.49
551500,25.57,25.0,0.57
552000,25.64,25.0,0.64
552500,25.67,25.0,0.67
553000,25.67,25.0,0.67
553500,25.38,25.0,0.38
554000,25.37,25.0,0.37
554500,25.1,25.0,0.1
555000,24.64,25.0,-0.36
555500,24.62,25.0,-0.38
556000,24.84,25.0,-0.16
556500,25.03,25.0,0.03
557000,25.09,25.0,0.09
557500,25.31,25.0,0.31
558000,25.12,25.0,0.12
558500,25.31,25.0,0.31
559000,25.16,25.0,0.16
559500,25.16,25.0,0.16
560000,25.03,25.0,0.03
560500,24.87,25.0,-0.13
561000,24.92,25.0,-0.08
561500,24.75,25.0,-0.25
562000,24.83,25.0,-0.17
562500,24.93,25.0,-0.07
563000,24.95,25.0,-0.05
563500,25.09,25.0,0.09
564000,25.06,25.0,0.06
564500,25.42,25.0,0.42
565000,25.18,25.0,0.18
565500,25.25,25.0,0.25
566000,25.33,25.0,0.33
566500,25.4,25.0,0.4
567000,25.35,25.0,0.35
567500,25.15,25.0,0.15
568000,25.25,25.0,0.25
568500,25.15,25.0,0.15
569000,25.35,25.0,0.35
569500,25.28,25.0,0.28
570000,25.14,25.0,0.14
570500,25.29,25.0,0.29
571000,25.48,25.0,0.48
571500,25.46,25.0,0.46
572000,25.66,25.0,0.66
572500,25.79,25.0,0.79
573000,25.79,25.0,0.79
573500,26.02,25.0,1.02
574000,25.92,25.0,0.92
574500,25.87,25.0,0.87
575000,25.95,25.0,0.95
575500,25.86,25.0,0.86
576000,25.71,25.0,0.71
576500,25.88,25.0,0.88
577000,25.79,25.0,0.79
577500,25.87,25.0,0.87
578000,26.0,25.0,1.0
578500,26.02,25.0,1.02
579000,25.9,25.0,0.9
579500,25.62,25.0,0.62
580000,25.61,25.0,0.61
580500,25.42,25.0,0.42
581000,25.38,25.0,0.38
581500,25.26,25.0,0.26
582000,25.41,25.0,0.41
582500,25.56,25.0,0.56
583000,25.83,25.0,0.83
583500,25.88,25.0,0.88
584000,26.07,25.0,1.07
584500,26.25,25.0,1.25
585000,26.32,25.0,1.32
585500,26.33,25.0,1.33
586000,26.48,25.0,1.48
586500,26.36,25.0,1.36
587000,25.97,25.0,0.97
587500,26.28,25.0,1.28
588000,26.38,25.0,1.38
588500,26.5,25.0,1.5
589000,26.23,25.0,1.23
589500,26.25,25.0,1.25
590000,26.37,25.0,1.37
590500,26.31,25.0,1.31
591000,26.52,25.0,1.52
591500,26.67,25.0,1.67
592000,27.09,25.0,2.09
592500,26.95,25.0,1.95
593000,26.87,25.0,1.87
593500,26.74,25.0,1.74
594000,26.74,25.0,1.74
594500,26.74,25.0,1.74
595000,26.65,25.0,1.65
595500,26.69,25.0,1.69
596000,26.58,25.0,1.58
596500,26.5,25.0,1.5
597000,26.35,25.0,1.35
597500,26.38,25.0,1.38
598000,26.41,25.0,1.41
598500,26.32,25.0,1.32
599000,26.48,25.0,1.48
599500,26.52,25.0,1.52
600000,26.64,25.0,1.64
600500,26.59,25.0,1.59
601000,26.27,25.0,1.27
601500,26.21,25.0,1.21
602000,26.45,25.0,1.45
602500,26.17,25.0,1.17
603000,26.02,25.0,1.02
603500,26.0,25.0,1.0
604000,25.92,25.0,0.92
604500,25.77,25.0,0.77
605000,25.56,25.0,0.56
605500,25.71,25.0,0.71
606000,25.7,25.0,0.7
606500,25.92,25.0,0.92
607000,25.74,25.0,0.74
607500,25.67,25.0,0.67
608000,25.61,25.0,0.61
608500,25.79,25.0,0.79
609000,25.71,25.0,0.71
609500,25.63,25.0,0.63
610000,25.54,25.0,0.54
610500,25.62,25.0,0.62
611000,25.57,25.0,0.57
611500,25.51,25.0,0.51
612000,25.74,25.0,0.74
612500,25.61,25.0,0.61
613000,25.51,25.0,0.51
613500,25.38,25.0,0.38
614000,25.2,25.0,0.2
614500,25.23,25.0,0.23
615000,25.22,25.0,0.22
615500,25.37,25.0,0.37
616000,25.3,25.0,0.3
616500,25.33,25.0,0.33
617000,25.28,25.0,0.28
617500,25.4,25.0,0.4
618000,25.71,25.0,0.71
618500,25.72,25.0,0.72
619000,25.39,25.0,0.39
619500,25.33,25.0,0.33
620000,25.13,25.0,0.13
620500,25.38,25.0,0.38
621000,25.62,25.0,0.62
621500,25.68,25.0,0.68
622000,25.75,25.0,0.75
622500,25.59,25.0,0.59
623000,25.6,25.0,0.6
623500,25.91,25.0,0.91
624000,26.03,25.0,1.03
624500,26.12,25.0,1.12
625000,26.11,25.0,1.11
625500,25.91,25.0,0.91
626000,25.99,25.0,0.99
626500,25.84,25.0,0.84
627000,25.73,25.0,0.73
627500,25.94,25.0,0.94
628000,26.19,25.0,1.19
628500,26.21,25.0,1.21
629000,26.13,25.0,1.13
629500,25.89,25.0,0.89
630000,25.76,25.0,0.76
630500,25.64,25.0,0.64
631000,25.32,25.0,0.32
631500,25.45,25.0,0.45
632000,25.7,25.0,0.7
632500,25.59,25.0,0.59
633000,25.39,25.0,0.39
633500,25.51,25.0,0.51
634000,25.34,25.0,0.34
634500,25.24,25.0,0.24
635000,25.54,25.0,0.54
635500,25.53,25.0,0.53
636000,25.27,25.0,0.27
636500,25.42,25.0,0.42
637000,25.33,25.0,0.33
637500,25.47,25.0,0.47
638000,25.31,25.0,0.31
638500,25.44,25.0,0.44
639000,25.29,25.0,0.29
639500,25.35,25.0,0.35
640000,25.11,25.0,0.11
640500,25.23,25.0,0.23
641000,25.37,25.0,0.37
641500,25.48,25.0,0.48
642000,25.72,25.0,0.72
642500,25.85,25.0,0.85
643000,25.89,25.0,0.89
643500,25.76,25.0,0.76
644000,25.42,25.0,0.42
644500,25.32,25.0,0.32
645000,25.4,25.0,0.4
645500,25.68,25.0,0.68
646000,25.13,25.0,0.13
646500,25.37,25.0,0.37
647000,25.28,25.0,0.28
647500,24.95,25.0,-0.05
648000,24.96,25.0,-0.04
648500,25.29,25.0,0.29
649000,25.23,25.0,0.23
649500,25.06,25.0,0.06
650000,25.27,25.0,0.27
650500,25.18,25.0,0.18
651000,25.36,25.0,0.36
651500,25.22,25.0,0.22
652000,25.39,25.0,0.39
652500,25.56,25.0,0.56
653000,25.79,25.0,0.79
653500,25.8,25.0,0.8
654000,25.89,25.0,0.89
654500,25.98,25.0,0.98
655000,25.97,25.0,0.97
655500,26.0,25.0,1.0
656000,25.98,25.0,0.98
656500,26.11,25.0,1.11
657000,26.08,25.0,1.08
657500,25.96,25.0,0.96
658000,26.11,25.0,1.11
658500,25.99,25.0,0.99
659000,25.96,25.0,0.96
659500,25.92,25.0,0.92
660000,26.09,25.0,1.09
660500,26.1,25.0,1.1
661000,25.88,25.0,0.88
661500,25.69,25.0,0.69
662000,25.87,25.0,0.87
662500,26.08,25.0,1.08
663000,25.98,25.0,0.98
663500,25.95,25.0,0.95
664000,26.27,25.0,1.27
664500,26.18,25.0,1.18
665000,26.19,25.0,1.19
665500,26.18,25.0,1.18
666000,26.01,25.0,1.01
666500,25.96,25.0,0.96
667000,26.07,25.0,1.07
667500,25.68,25.0,0.68
668000,26.07,25.0,1.07
668500,26.2,25.0,1.2
669000,26.07,25.0,1.07
669500,26.12,25.0,1.12
670000,25.99,25.0,0.99
670500,26.08,25.0,1.08
671000,26.09,25.0,1.09
671500,26.05,25.0,1.05
672000,26.05,25.0,1.05
672500,25.78,25.0,0.78
673000,25.89,25.0,0.89
673500,25.6,25.0,0.6
674000,25.73,25.0,0.73
674500,25.64,25.0,0.64
675000,25.55,25.0,0.55
675500,25.44,25.0,0.44
676000,25.33,25.0,0.33
676500,25.01,25.0,0.01
677000,25.01,25.0,0.01
677500,24.75,25.0,-0.25
678000,24.88,25.0,-0.12
678500,25.09,25.0,0.09
679000,25.05,25.0,0.05
679500,25.11,25.0,0.11
680000,24.96,25.0,-0.04
680500,25.08,25.0,0.08
681000,24.91,25.0,-0.09
681500,25.14,25.0,0.14
682000,25.27,25.0,0.27
682500,25.4,25.0,0.4
683000,25.45,25.0,0.45
683500,25.59,25.0,0.59
684000,25.48,25.0,0.48
684500,25.38,25.0,0.38
685000,25.11,25.0,0.11
685500,24.82,25.0,-0.18
686000,25.16,25.0,0.16
686500,25.03,25.0,0.03
687000,25.15,25.0,0.15
687500,25.15,25.0,0.15
688000,25.09,25.0,0.09
688500,25.14,25.0,0.14
689000,25.45,25.0,0.45
689500,25.34,25.0,0.34
690000,25.45,25.0,0.45
690500,25.39,25.0,0.39
691000,25.34,25.0,0.34
691500,25.46,25.0,0.46
692000,25.71,25.0,0.71
692500,25.59,25.0,0.59
693000,25.74,25.0,0.74
693500,25.7,25.0,0.7
694000,25.85,25.0,0.85
694500,25.88,25.0,0.88
695000,26.07,25.0,1.07
695500,25.99,25.0,0.99
696000,25.8,25.0,0.8
696500,25.72,25.0,0.72
697000,25.84,25.0,0.84
697500,25.83,25.0,0.83
698000,25.64,25.0,0.64
698500,25.52,25.0,0.52
699000,25.52,25.0,0.52
699500,25.44,25.0,0.44
700000,25.49,25.0,0.49
700500,25.7,25.0,0.7
701000,25.63,25.0,0.63
701500,25.62,25.0,0.62
702000,25.61,25.0,0.61
702500,25.69,25.0,0.69
703000,25.72,25.0,0.72
703500,25.74,25.0,0.74
704000,25.68,25.0,0.68
704500,25.7,25.0,0.7
705000,25.52,25.0,0.52
705500,25.55,25.0,0.55
706000,25.42,25.0,0.42
706500,25.51,25.0,0.51
707000,25.47,25.0,0.47
707500,25.48,25.0,0.48
708000,25.58,25.0,0.58
708500,25.31,25.0,0.31
709000,25.52,25.0,0.52
709500,25.43,25.0,0.43
710000,25.43,25.0,0.43
710500,25.42,25.0,0.42
711000,25.44,25.0,0.44
711500,25.39,25.0,0.39
712000,25.42,25.0,0.42
712500,25.23,25.0,0.23
713000,25.2,25.0,0.2
713500,25.23,25.0,0.23
714000,25.11,25.0,0.11
714500,25.07,25.0,0.07
715000,25.01,25.0,0.01
715500,25.08,25.0,0.08
716000,25.08,25.0,0.08
716500,25.03,25.0,0.03
717000,24.9,25.0,-0.1
717500,24.86,25.0,-0.14
718000,25.13,25.0,0.13
718500,25.26,25.0,0.26
719000,25.3,25.0,0.3
719500,25.21,25.0,0.21
720000,25.47,25.0,0.47
720500,25.6,25.0,0.6
721000,25.94,25.0,0.94
721500,25.88,25.0,0.88
722000,25.86,25.0,0.86
722500,25.91,25.0,0.91
723000,26.19,25.0,1.19
723500,26.05,25.0,1.05
724000,26.04,25.0,1.04
724500,25.96,25.0,0.96
725000,25.79,25.0,0.79
725500,25.73,25.0,0.73
726000,25.82,25.0,0.82
726500,25.76,25.0,0.76
727000,25.75,25.0,0.75
727500,25.84,25.0,0.84
728000,25.96,25.0,0.96
728500,26.0,25.0,1.0
729000,26.07,25.0,1.07
729500,25.86,25.0,0.86
730000,25.67,25.0,0.67
730500,25.56,25.0,0.56
731000,25.46,25.0,0.46
731500,25.35,25.0,0.35
732000,25.47,25.0,0.47
732500,25.36,25.0,0.36
733000,25.46,25.0,0.46
733500,25.51,25.0,0.51
734000,25.63,25.0,0.63
734500,25.7,25.0,0.7
735000,25.63,25.0,0.63
735500,25.66,25.0,0.66
736000,25.51,25.0,0.51
736500,25.3,25.0,0.3
737000,25.43,25.0,0.43
737500,25.53,25.0,0.53
738000,25.79,25.0,0.79
738500,25.79,25.0,0.79
739000,25.89,25.0,0.89
739500,25.82,25.0,0.82
740000,25.67,25.0,0.67
740500,25.97,25.0,0.97
741000,25.96,25.0,0.96
741500,25.93,25.0,0.93
742000,25.71,25.0,0.71
742500,25.95,25.0,0.95
743000,25.91,25.0,0.91
743500,26.07,25.0,1.07
744000,26.37,25.0,1.37
744500,26.27,25.0,1.27
745000,26.31,25.0,1.31
745500,26.24,25.0,1.24
746000,26.44,25.0,1.44
746500,26.51,25.0,1.51
747000,26.32,25.0,1.32
747500,26.4,25.0,1.4
748000,26.26,25.0,1.26
748500,26.4,25.0,1.4
749000,26.17,25.0,1.17
749500,25.86,25.0,0.86
750000,25.61,25.0,0.61
750500,25.62,25.0,0.62
751000,25.75,25.0,0.75
751500,25.72,25.0,0.72
752000,25.84,25.0,0.84
752500,25.96,25.0,0.96
753000,26.14,25.0,1.14
753500,26.11,25.0,1.11
754000,25.66,25.0,0.66
754500,25.64,25.0,0.64
755000,25.54,25.0,0.54
755500,25.67,25.0,0.67
756000,25.64,25.0,0.64
756500,25.43,25.0,0.43
757000,25.29,25.0,0.29
757500,25.35,25.0,0.35
758000,25.29,25.0,0.29
758500,25.25,25.0,0.25
759000,25.28,25.0,0.28
759500,25.27,25.0,0.27
760000,25.07,25.0,0.07
760500,24.94,25.0,-0.06
761000,25.02,25.0,0.02
761500,25.26,25.0,0.26
762000,25.12,25.0,0.12
762500,24.83,25.0,-0.17
763000,24.82,25.0,-0.18
763500,24.66,25.0,-0.34
764000,24.65,25.0,-0.35
764500,24.62,25.0,-0.38
765000,24.68,25.0,-0.32
765500,24.77,25.0,-0.23
766000,24.78,25.0,-0.22
766500,24.77,25.0,-0.23
767000,24.82,25.0,-0.18
767500,24.77,25.0,-0.23
768000,24.86,25.0,-0.14
768500,24.93,25.0,-0.07
769000,24.78,25.0,-0.22
769500,24.91,25.0,-0.09
770000,25.01,25.0,0.01
770500,25.13,25.0,0.13
771000,24.96,25.0,-0.04
771500,24.94,25.0,-0.06
772000,25.06,25.0,0.06
772500,25.12,25.0,0.12
773000,25.13,25.0,0.13
773500,25.58,25.0,0.58
774000,25.56,25.0,0.56
774500,25.29,25.0,0.29
775000,25.38,25.0,0.38
775500,25.37,25.0,0.37
776000,25.24,25.0,0.24
776500,25.56,25.0,0.56
777000,25.44,25.0,0.44
777500,25.62,25.0,0.62
778000,25.51,25.0,0.51
778500,25.48,25.0,0.48
779000,25.59,25.0,0.59
779500,25.81,25.0,0.81
780000,25.8,25.0,0.8
780500,25.77,25.0,0.77
781000,25.9,25.0,0.9
781500,26.0,25.0,1.0
782000,25.89,25.0,0.89
782500,26.25,25.0,1.25
783000,26.32,25.0,1.32
783500,26.21,25.0,1.21
784000,26.17,25.0,1.17
784500,25.91,25.0,0.91
785000,25.75,25.0,0.75
785500,25.69,25.0,0.69
786000,25.46,25.0,0.46
786500,25.49,25.0,0.49
787000,25.57,25.0,0.57
787500,25.49,25.0,0.49
788000,25.55,25.0,0.55
788500,25.7,25.0,0.7
789000,25.58,25.0,0.58
789500,25.74,25.0,0.74
790000,25.74,25.0,0.74
790500,25.74,25.0,0.74
791000,25.66,25.0,0.66
791500,25.93,25.0,0.93
792000,26.09,25.0,1.09
792500,26.05,25.0,1.05
793000,26.0,25.0,1.0
793500,26.1,25.0,1.1
794000,26.18,25.0,1.18
794500,25.93,25.0,0.93
795000,25.79,25.0,0.79
795500,25.53,25.0,0.53
796000,25.32,25.0,0.32
796500,25.45,25.0,0.45
797000,25.65,25.0,0.65
797500,25.67,25.0,0.67
798000,25.65,25.0,0.65
798500,25.69,25.0,0.69
799000,25.57,25.0,0.57
799500,25.34,25.0,0.34
800000,25.34,25.0,0.34
800500,25.23,25.0,0.23
801000,25.4,25.0,0.4
801500,25.35,25.0,0.35
802000,25.34,25.0,0.34
802500,25.23,25.0,0.23
803000,25.51,25.0,0.51
803500,25.68,25.0,0.68
804000,25.67,25.0,0.67
804500,25.77,25.0,0.77
805000,25.46,25.0,0.46
805500,25.66,25.0,0.66
806000,25.58,25.0,0.58
806500,25.47,25.0,0.47
807000,25.38,25.0,0.38
807500,25.35,25.0,0.35
808000,25.3,25.0,0.3
808500,25.31,25.0,0.31
809000,25.29,25.0,0.29
809500,25.26,25.0,0.26
810000,25.25,25.0,0.25
810500,25.22,25.0,0.22
811000,25.26,25.0,0.26
811500,25.01,25.0,0.01
812000,25.15,25.0,0.15
812500,25.04,25.0,0.04
813000,25.07,25.0,0.07
813500,25.37,25.0,0.37
814000,25.32,25.0,0.32
814500,25.53,25.0,0.53
815000,25.46,25.0,0.46
815500,25.22,25.0,0.22
816000,24.97,25.0,-0.03
816500,24.92,25.0,-0.08
817000,25.1,25.0,0.1
817500,25.2,25.0,0.2
818000,25.25,25.0,0.25
818500,25.29,25.0,0.29
819000,25.46,25.0,0.46
819500,25.35,25.0,0.35
820000,25.54,25.0,0.54
820500,25.54,25.0,0.54
821000,25.7,25.0,0.7
821500,25.78,25.0,0.78
822000,25.86,25.0,0.86
822500,25.97,25.0,0.97
823000,26.1,25.0,1.1
823500,25.91,25.0,0.91
824000,25.54,25.0,0.54
824500,25.75,25.0,0.75
825000,25.63,25.0,0.63
825500,25.81,25.0,0.81
826000,25.7,25.0,0.7
826500,25.47,25.0,0.47
827000,25.49,25.0,0.49
827500,25.56,25.0,0.56
828000,25.73,25.0,0.73
828500,25.66,25.0,0.66
829000,25.78,25.0,0.78
829500,25.73,25.0,0.73
830000,25.55,25.0,0.55
830500,25.69,25.0,0.69
831000,25.72,25.0,0.72
831500,25.73,25.0,0.73
832000,25.56,25.0,0.56
832500,25.56,25.0,0.56
833000,25.7,25.0,0.7
833500,25.39,25.0,0.39
834000,25.31,25.0,0.31
834500,25.46,25.0,0.46
835000,25.61,25.0,0.61
835500,25.82,25.0,0.82
836000,25.68,25.0,0.68
836500,25.43,25.0,0.43
837000,25.57,25.0,0.57
837500,25.83,25.0,0.83
838000,25.83,25.0,0.83
838500,25.8,25.0,0.8
839000,25.5,25.0,0.5
839500,25.24,25.0,0.24
840000,25.36,25.0,0.36
840500,25.43,25.0,0.43
841000,25.39,25.0,0.39
841500,25.62,25.0,0.62
842000,25.49,25.0,0.49
842500,25.67,25.0,0.67
843000,25.67,25.0,0.67
843500,25.43,25.0,0.43
844000,25.51,25.0,0.51
844500,25.58,25.0,0.58
845000,25.35,25.0,0.35
845500,25.42,25.0,0.42
846000,25.38,25.0,0.38
846500,25.28,25.0,0.28
847000,25.3,25.0,0.3
847500,25.29,25.0,0.29
848000,25.12,25.0,0.12
848500,24.91,25.0,-0.09
849000,24.96,25.0,-0.04
849500,25.21,25.0,0.21
850000,25.33,25.0,0.33
850500,25.16,25.0,0.16
851000,25.43,25.0,0.43
851500,25.23,25.0,0.23
852000,25.12,25.0,0.12
852500,25.02,25.0,0.02
853000,25.06,25.0,0.06
853500,25.23,25.0,0.23
854000,25.02,25.0,0.02
854500,24.98,25.0,-0.02
855000,25.01,25.0,0.01
855500,25.05,25.0,0.05
856000,25.21,25.0,0.21
856500,25.26,25.0,0.26
857000,25.48,25.0,0.48
857500,25.44,25.0,0.44
858000,25.64,25.0,0.64
858500,25.49,25.0,0.49
859000,25.58,25.0,0.58
859500,25.33,25.0,0.33
860000,25.21,25.0,0.21
860500,25.24,25.0,0.24
861000,25.24,25.0,0.24
861500,25.1,25.0,0.1
862000,25.29,25.0,0.29
862500,25.01,25.0,0.01
863000,24.8,25.0,-0.2
863500,24.99,25.0,-0.01
864000,24.88,25.0,-0.12
864500,24.97,25.0,-0.03
865000,25.08,25.0,0.08
865500,24.92,25.0,-0.08
866000,24.79,25.0,-0.21
866500,24.98,25.0,-0.02
867000,24.97,25.0,-0.03
867500,25.12,25.0,0.12
868000,25.04,25.0,0.04
868500,25.37,25.0,0.37
869000,25.56,25.0,0.56
869500,25.36,25.0,0.36
870000,25.37,25.0,0.37
870500,25.07,25.0,0.07
871000,25.28,25.0,0.28
871500,25.45,25.0,0.45
872000,25.51,25.0,0.51
872500,25.57,25.0,0.57
873000,25.46,25.0,0.46
873500,25.35,25.0,0.35
874000,25.81,25.0,0.81
874500,25.53,25.0,0.53
875000,25.82,25.0,0.82
875500,25.51,25.0,0.51
876000,25.6,25.0,0.6
876500,25.65,25.0,0.65
877000,25.59,25.0,0.59
877500,25.76,25.0,0.76
878000,25.66,25.0,0.66
878500,25.38,25.0,0.38
879000,25.38,25.0,0.38
879500,25.56,25.0,0.56
880000,25.49,25.0,0.49
880500,25.54,25.0,0.54
881000,25.48,25.0,0.48
881500,25.51,25.0,0.51
882000,25.57,25.0,0.57
882500,25.77,25.0,0.77
883000,25.88,25.0,0.88
883500,26.04,25.0,1.04
884000,26.18,25.0,1.18
884500,26.29,25.0,1.29
885000,26.48,25.0,1.48
885500,26.44,25.0,1.44
886000,26.56,25.0,1.56
886500,26.41,25.0,1.41
887000,26.71,25.0,1.71
887500,26.66,25.0,1.66
888000,26.61,25.0,1.61
888500,26.62,25.0,1.62
889000,26.53,25.0,1.53
889500,26.31,25.0,1.31
890000,26.37,25.0,1.37
890500,26.24,25.0,1.24
891000,26.51,25.0,1.51
891500,26.43,25.0,1.43
892000,26.37,25.0,1.37
892500,26.37,25.0,1.37
893000,26.44,25.0,1.44
893500,26.26,25.0,1.26
894000,26.15,25.0,1.15
894500,26.12,25.0,1.12
895000,25.9,25.0,0.9
895500,25.98,25.0,0.98
896000,25.97,25.0,0.97
896500,25.84,25.0,0.84
897000,25.88,25.0,0.88
897500,25.7,25.0,0.7
898000,25.87,25.0,0.87
898500,25.66,25.0,0.66
899000,25.49,25.0,0.49
899500,25.72,25.0,0.72
900000,24.99,25.01,-0.02
900500,24.85,25.03,-0.18
901000,24.84,25.04,-0.2
901500,24.86,25.06,-0.19
902000,24.9,25.07,-0.17
902500,25.24,25.08,0.15
903000,25.31,25.1,0.21
903500,25.32,25.11,0.21
904000,25.26,25.12,0.14
904500,25.35,25.14,0.21
905000,25.26,25.15,0.11
905500,25.21,25.17,0.04
906000,25.07,25.18,-0.11
906500,25.55,25.19,0.36
907000,25.51,25.21,0.3
907500,25.51,25.22,0.29
908000,25.64,25.24,0.4
908500,25.61,25.25,0.37
909000,25.79,25.26,0.52
909500,25.47,25.28,0.2
910000,25.51,25.29,0.22
910500,25.51,25.3,0.2
911000,25.29,25.32,-0.03
911500,25.13,25.33,-0.2
912000,25.25,25.35,-0.1
912500,25.21,25.36,-0.15
913000,25.16,25.37,-0.21
913500,25.24,25.39,-0.15
914000,25.28,25.4,-0.12
914500,25.18,25.42,-0.24
915000,25.15,25.43,-0.28
915500,25.14,25.44,-0.3
916000,25.07,25.46,-0.39
916500,25.12,25.47,-0.35
917000,25.32,25.48,-0.16
917500,25.29,25.5,-0.2
918000,25.26,25.51,-0.25
918500,24.99,25.53,-0.54
919000,25.05,25.54,-0.49
919500,25.37,25.55,-0.18
920000,25.32,25.57,-0.25
920500,25.22,25.58,-0.36
921000,25.24,25.6,-0.35
921500,25.09,25.61,-0.52
922000,25.07,25.62,-0.56
922500,24.94,25.64,-0.7
923000,24.84,25.65,-0.81
923500,24.77,25.66,-0.89
924000,24.92,25.68,-0.76
924500,25.05,25.69,-0.64
925000,25.12,25.71,-0.58
